time,ambient_temperature,rh,GHI,ac_voltage
2024-04-17 13:00:00,31.99,40.49,548.55,266.91
2024-04-17 13:05:00,32.55,40.86,527.12,265.9
2024-04-17 13:10:00,32.08,38.84,558.85,265.06
2024-04-17 13:15:00,31.99,39.61,619.76,265.95
2024-04-17 13:20:00,31.76,39.54,636.36,265.27
2024-04-17 13:25:00,32.19,39.87,453.11,264.93
2024-04-17 13:30:00,32.85,39.6,730.45,265.31
2024-04-17 13:35:00,32.69,38.01,676.78,267.06
2024-04-17 13:40:00,32.47,38.24,743.96,266.91
2024-04-17 13:45:00,31.94,38.29,535.5,266.99
2024-04-17 13:50:00,32.29,38.95,480.27,264.84
2024-04-17 13:55:00,32.01,38.87,517.47,264.89
2024-04-17 14:00:00,31.8,39.8,686.02,265.23
2024-04-17 14:05:00,32.63,40.09,630.85,265.64
2024-04-17 14:10:00,33.65,38.93,663.04,265.83
2024-04-17 14:15:00,34.52,38.04,534.62,266.37
2024-04-17 14:20:00,34.48,36.64,596.81,264.97
2024-04-17 14:25:00,34.93,36.49,797.42,265.26
2024-04-17 14:30:00,34.69,35.2,567.41,266.82
2024-04-17 14:35:00,35.41,34.93,669.36,266.75
2024-04-17 14:40:00,35.7,34.24,724.32,267.7
2024-04-17 14:45:00,36.59,33.33,974.17,267.43
2024-04-17 14:50:00,36.91,32.03,900.89,267.44
2024-04-17 14:55:00,37.11,31.1,937.63,268.54
2024-04-17 15:00:00,36.25,29.58,573.16,270.07
2024-04-17 15:05:00,36.98,30.04,415.88,267.26
2024-04-17 15:10:00,37.16,28.73,387.29,267.22
2024-04-17 15:15:00,36.83,29.16,604.14,267.7
2024-04-17 15:20:00,36.1,29.71,577.38,268.87
2024-04-17 15:25:00,35.37,31.07,504.99,268.92
2024-04-17 15:30:00,34.78,31.4,361.63,268.55
2024-04-17 15:35:00,34.72,32.47,360.82,267.48
2024-04-17 15:40:00,34.26,32.96,535.53,266.87
2024-04-17 15:45:00,34.09,33.56,474.14,267.86
2024-04-17 15:50:00,33.78,33.45,460.73,267.76
2024-04-17 15:55:00,34.46,34.84,454.1,267.3
2024-04-17 16:00:00,34.67,34.65,638.54,267.97
2024-04-17 16:05:00,34.93,34.47,594.57,268.63
2024-04-17 16:10:00,35.75,34.78,417.98,269.2
2024-04-17 16:15:00,36.17,33.77,323.49,267.6
2024-04-17 16:20:00,35.81,33.35,426.44,267.04
2024-04-17 16:25:00,35.43,33.41,279.52,267.63
2024-04-17 16:30:00,35.0,34.3,236.78,267.17
2024-04-17 16:35:00,33.72,34.42,317.26,267.16
2024-04-17 16:40:00,33.85,36.01,280.71,267.68
2024-04-17 16:45:00,33.76,36.62,200.43,267.16
2024-04-17 16:50:00,33.53,36.44,184.89,266.4
2024-04-17 16:55:00,32.94,36.95,191.35,267.03
2024-04-17 17:00:00,32.78,38.43,178.74,266.39
2024-04-17 17:05:00,32.52,39.06,179.66,266.67
2024-04-17 17:10:00,32.44,39.69,160.86,267.12
2024-04-17 17:15:00,32.19,40.22,145.8,266.29
2024-04-17 17:20:00,31.53,40.18,142.8,266.21
2024-04-17 17:25:00,31.2,40.59,124.5,266.5
2024-04-17 17:30:00,30.93,41.42,105.64,267.56
2024-04-17 17:35:00,30.83,42.05,97.1,266.44
2024-04-17 17:40:00,30.61,43.09,96.85,265.95
2024-04-17 17:45:00,30.24,43.23,103.46,265.24
2024-04-17 17:50:00,29.97,44.08,91.08,265.99
2024-04-17 17:55:00,29.8,44.88,84.44,266.29
2024-04-17 18:00:00,29.6,44.67,96.95,266.16
2024-04-17 18:05:00,29.44,45.31,111.42,266.86
2024-04-17 18:10:00,29.42,46.04,111.62,267.5
2024-04-17 18:15:00,29.53,46.96,98.63,267.42
2024-04-17 18:20:00,29.66,46.89,72.67,267.14
2024-04-17 18:25:00,29.7,46.55,55.4,265.9
2024-04-17 18:30:00,29.6,46.84,53.92,265.55
2024-04-17 18:35:00,29.42,47.25,45.78,266.02
2024-04-17 18:40:00,29.05,48.07,36.1,266.24
2024-04-17 18:45:00,28.77,48.34,40.46,266.85
2024-04-17 18:50:00,28.01,50.2,46.54,266.82
2024-04-17 18:55:00,27.78,51.42,55.38,265.86
2024-04-17 19:00:00,27.63,50.97,51.08,266.38
2024-04-17 19:05:00,27.51,52.63,33.4,265.31
2024-04-17 19:10:00,27.38,53.79,26.33,264.55
2024-04-17 19:15:00,27.18,53.55,20.1,264.9
2024-04-17 19:20:00,26.93,53.42,16.34,264.85
2024-04-17 19:25:00,26.7,51.76,15.9,265.76
2024-04-17 19:30:00,26.43,52.56,13.15,265.8
2024-04-17 19:35:00,26.13,54.14,8.79,266.02
2024-04-17 19:40:00,25.82,55.48,6.11,265.88
2024-04-17 19:45:00,25.58,54.43,3.54,264.53
2024-04-17 19:50:00,25.37,53.65,1.33,265.24
2024-04-18 06:45:00,15.09,98.69,1.75,204.95
2024-04-18 06:50:00,15.11,98.86,3.67,262.73
2024-04-18 06:55:00,14.99,98.89,6.21,262.47
2024-04-18 07:00:00,14.88,98.9,9.55,262.36
2024-04-18 07:05:00,14.78,98.9,12.68,262.2
2024-04-18 07:10:00,14.91,98.9,16.08,262.44
2024-04-18 07:15:00,15.12,98.97,24.57,262.29
2024-04-18 07:20:00,15.28,98.93,49.39,262.44
2024-04-18 07:25:00,15.58,98.81,60.52,262.74
2024-04-18 07:30:00,15.92,98.68,70.29,262.81
2024-04-18 07:35:00,16.23,98.21,82.01,262.82
2024-04-18 07:40:00,16.56,97.09,93.18,262.6
2024-04-18 07:45:00,16.92,95.95,105.74,262.68
2024-04-18 07:50:00,17.23,94.99,119.51,262.42
2024-04-18 07:55:00,17.63,93.7,133.87,262.21
2024-04-18 08:00:00,17.95,91.53,146.57,262.54
2024-04-18 08:05:00,18.1,89.05,161.2,262.52
2024-04-18 08:10:00,18.54,89.82,175.1,262.61
2024-04-18 08:15:00,18.99,87.37,190.71,262.46
2024-04-18 08:20:00,19.39,86.74,205.11,262.14
2024-04-18 08:25:00,19.82,85.07,220.26,262.12
2024-04-18 08:30:00,20.06,81.94,234.97,262.04
2024-04-18 08:35:00,20.41,80.86,249.27,262.21
2024-04-18 08:40:00,20.75,79.07,264.32,262.52
2024-04-18 08:45:00,21.12,77.21,282.39,262.55
2024-04-18 08:50:00,21.52,74.62,304.0,263.18
2024-04-18 08:55:00,22.12,72.61,318.52,263.44
2024-04-18 09:00:00,22.54,70.42,336.08,263.34
2024-04-18 09:05:00,23.06,68.95,353.54,263.45
2024-04-18 09:10:00,23.69,66.97,370.73,263.42
2024-04-18 09:15:00,23.96,64.88,388.19,263.37
2024-04-18 09:20:00,24.6,63.93,405.37,263.53
2024-04-18 09:25:00,25.22,62.2,422.18,263.5
2024-04-18 09:30:00,25.82,60.24,439.42,263.45
2024-04-18 09:35:00,26.34,58.58,455.72,263.44
2024-04-18 09:40:00,26.24,56.53,474.02,263.35
2024-04-18 09:45:00,25.99,55.96,494.61,263.73
2024-04-18 09:50:00,26.32,56.36,507.57,264.73
2024-04-18 09:55:00,26.72,54.9,523.94,264.79
2024-04-18 10:00:00,26.98,53.8,539.26,264.77
2024-04-18 10:05:00,27.57,53.16,555.47,264.71
2024-04-18 10:10:00,27.66,51.45,571.64,266.09
2024-04-18 10:15:00,27.81,51.54,586.92,266.66
2024-04-18 10:20:00,28.39,49.73,601.04,266.98
2024-04-18 10:25:00,28.55,49.32,616.98,266.76
2024-04-18 10:30:00,28.66,47.5,630.58,266.76
2024-04-18 10:35:00,28.73,47.61,645.19,266.65
2024-04-18 10:40:00,29.11,48.11,657.24,266.38
2024-04-18 10:45:00,29.88,46.74,671.6,266.38
2024-04-18 10:50:00,30.38,45.77,684.29,266.24
2024-04-18 10:55:00,30.64,44.27,697.87,266.47
2024-04-18 11:00:00,30.32,43.76,710.62,266.71
2024-04-18 11:05:00,30.52,43.64,724.16,268.16
2024-04-18 11:10:00,30.48,43.16,735.03,268.39
2024-04-18 11:15:00,30.32,42.75,747.42,268.66
2024-04-18 11:20:00,29.47,43.06,758.28,269.12
2024-04-18 11:25:00,30.14,43.54,769.13,268.12
2024-04-18 11:30:00,30.48,42.5,781.34,268.16
2024-04-18 11:35:00,31.02,41.34,792.79,267.94
2024-04-18 11:40:00,31.45,40.42,800.51,267.9
2024-04-18 11:45:00,31.95,39.98,810.07,268.41
2024-04-18 11:50:00,32.44,38.82,816.27,268.31
2024-04-18 11:55:00,31.82,39.38,824.75,268.0
2024-04-18 12:00:00,32.04,39.4,833.84,267.77
2024-04-18 12:05:00,31.44,38.83,842.5,267.96
2024-04-18 12:10:00,31.06,38.7,851.24,268.3
2024-04-18 12:15:00,31.58,38.16,858.66,268.05
2024-04-18 12:20:00,31.62,37.79,864.89,267.86
2024-04-18 12:25:00,31.92,37.96,870.75,267.58
2024-04-18 12:30:00,32.66,37.74,875.56,267.71
2024-04-18 12:35:00,32.92,36.26,880.28,267.69
2024-04-18 12:40:00,33.21,35.92,881.67,267.42
2024-04-18 12:45:00,32.95,36.81,884.57,267.46
2024-04-18 12:50:00,33.37,35.5,897.91,267.13
2024-04-18 12:55:00,33.72,34.32,899.98,267.22
2024-04-18 13:00:00,34.19,34.34,900.74,267.14
2024-04-18 13:05:00,33.93,33.62,901.34,266.95
2024-04-18 13:10:00,35.62,33.3,898.64,267.13
2024-04-18 13:15:00,36.17,31.21,904.53,267.1
2024-04-18 13:20:00,35.37,31.1,900.22,268.63
2024-04-18 13:25:00,35.22,32.6,900.26,269.72
2024-04-18 13:30:00,35.8,32.0,901.67,269.3
2024-04-18 13:35:00,36.03,31.34,901.62,269.07
2024-04-18 13:40:00,35.85,29.33,903.25,268.9
2024-04-18 13:45:00,36.22,28.31,902.91,268.34
2024-04-18 13:50:00,35.39,29.0,904.99,267.97
2024-04-18 13:55:00,34.71,29.29,896.29,268.14
2024-04-18 14:00:00,35.71,29.62,892.47,268.74
2024-04-18 14:05:00,36.89,28.03,890.06,268.68
2024-04-18 14:10:00,36.23,27.94,879.84,268.51
2024-04-18 14:15:00,36.22,28.77,873.28,268.65
2024-04-18 14:20:00,36.28,27.68,871.03,268.51
2024-04-18 14:25:00,35.66,27.63,867.86,268.18
2024-04-18 14:30:00,36.3,27.17,862.49,268.88
2024-04-18 14:35:00,35.14,27.13,852.36,269.81
2024-04-18 14:40:00,35.79,29.12,841.24,269.41
2024-04-18 14:45:00,36.27,28.26,835.01,268.81
2024-04-18 14:50:00,36.95,29.46,835.42,268.66
2024-04-18 14:55:00,37.4,28.76,825.2,268.66
2024-04-18 15:00:00,37.4,28.9,815.43,268.55
2024-04-18 15:05:00,36.57,28.8,806.51,267.76
2024-04-18 15:10:00,37.05,29.36,799.0,267.86
2024-04-18 15:15:00,38.14,28.15,786.68,268.25
2024-04-18 15:20:00,38.02,26.2,782.97,267.42
2024-04-18 15:25:00,37.38,24.84,772.42,267.23
2024-04-18 15:30:00,37.17,25.09,760.49,266.93
2024-04-18 15:35:00,37.25,25.89,746.93,267.14
2024-04-18 15:40:00,36.93,25.86,736.59,267.99
2024-04-18 15:45:00,36.71,26.17,727.78,268.44
2024-04-18 15:50:00,37.95,27.47,714.5,266.87
2024-04-18 15:55:00,38.54,25.1,702.59,266.5
2024-04-18 16:00:00,39.33,25.21,683.62,266.45
2024-04-18 16:05:00,39.08,24.1,670.32,266.07
2024-04-18 16:10:00,38.86,25.27,655.51,266.21
2024-04-18 16:15:00,39.37,25.39,644.74,266.35
2024-04-18 16:20:00,39.44,23.6,629.0,265.91
2024-04-18 16:25:00,38.61,23.45,613.0,266.67
2024-04-18 16:30:00,37.85,24.1,600.7,267.33
2024-04-18 16:35:00,36.51,24.49,586.43,266.82
2024-04-18 16:40:00,36.16,25.11,570.6,266.09
2024-04-18 16:45:00,36.55,25.56,555.63,266.91
2024-04-18 16:50:00,37.25,26.07,539.06,266.3
2024-04-18 16:55:00,37.23,25.59,523.48,266.1
2024-04-18 17:00:00,37.03,24.24,506.13,266.12
2024-04-18 17:05:00,36.91,24.47,489.12,265.89
2024-04-18 17:10:00,36.32,23.9,471.83,265.81
2024-04-18 17:15:00,35.6,24.52,455.78,266.74
2024-04-18 17:20:00,35.76,25.02,438.25,266.34
2024-04-18 17:25:00,36.11,26.19,418.77,266.43
2024-04-18 17:30:00,36.36,26.36,399.77,267.08
2024-04-18 17:35:00,35.99,25.53,382.14,266.75
2024-04-18 17:40:00,35.51,25.15,363.83,266.53
2024-04-18 17:45:00,35.8,26.62,344.95,266.52
2024-04-18 17:50:00,36.15,26.48,325.53,266.36
2024-04-18 17:55:00,36.08,25.67,308.28,266.63
2024-04-18 18:00:00,35.91,25.4,289.12,267.03
2024-04-18 18:05:00,35.85,26.28,270.91,266.3
2024-04-18 18:10:00,35.79,27.26,253.26,265.81
2024-04-18 18:15:00,35.64,26.52,233.76,266.6
2024-04-18 18:20:00,35.58,27.64,216.56,265.05
2024-04-18 18:25:00,35.43,28.08,199.74,264.91
2024-04-18 18:30:00,34.99,29.31,183.09,264.84
2024-04-18 18:35:00,34.74,30.09,161.74,265.01
2024-04-18 18:40:00,34.42,30.89,145.68,265.58
2024-04-18 18:45:00,34.05,31.43,132.1,265.85
2024-04-18 18:50:00,33.38,32.89,115.01,265.5
2024-04-18 18:55:00,32.84,35.13,99.74,264.76
2024-04-18 19:00:00,32.24,34.98,55.84,264.94
2024-04-18 19:05:00,31.43,33.33,22.23,263.84
2024-04-18 19:10:00,30.48,34.39,20.57,264.1
2024-04-18 19:15:00,29.82,36.74,18.16,263.96
2024-04-18 19:20:00,29.17,38.78,17.25,265.01
2024-04-18 19:25:00,28.58,39.4,16.94,265.68
2024-04-18 19:30:00,28.16,40.27,14.69,265.54
2024-04-18 19:35:00,27.46,41.65,12.8,264.48
2024-04-18 19:40:00,26.62,44.74,9.75,263.15
2024-04-18 19:45:00,25.83,48.92,7.46,263.88
2024-04-18 19:50:00,25.35,51.2,4.6,263.98
2024-04-18 19:55:00,25.06,51.02,2.01,263.96
2024-04-18 20:00:00,24.7,52.25,0.64,264.24
2024-04-19 06:45:00,16.21,98.46,2.87,189.01
2024-04-19 06:50:00,16.36,98.65,2.22,262.38
2024-04-19 06:55:00,16.4,98.7,4.35,262.45
2024-04-19 07:00:00,16.45,98.73,5.69,262.42
2024-04-19 07:05:00,16.59,98.88,3.57,262.52
2024-04-19 07:10:00,16.7,98.78,5.01,263.3
2024-04-19 07:15:00,16.75,98.61,5.94,262.99
2024-04-19 07:20:00,16.82,98.5,7.23,262.28
2024-04-19 07:25:00,16.93,98.4,7.48,262.04
2024-04-19 07:30:00,17.06,98.26,10.24,262.67
2024-04-19 07:35:00,17.17,98.08,13.34,261.81
2024-04-19 07:40:00,17.26,97.83,16.04,262.02
2024-04-19 07:45:00,17.34,97.72,20.06,262.07
2024-04-19 07:50:00,17.43,97.74,24.15,262.1
2024-04-19 07:55:00,17.54,97.67,30.0,263.07
2024-04-19 08:00:00,17.78,97.45,34.34,262.9
2024-04-19 08:05:00,18.13,96.38,42.91,262.9
2024-04-19 08:10:00,18.34,95.34,53.72,262.73
2024-04-19 08:15:00,18.61,94.99,61.94,261.94
2024-04-19 08:20:00,18.88,95.66,70.32,261.48
2024-04-19 08:25:00,19.11,95.23,73.82,262.69
2024-04-19 08:30:00,19.43,94.31,71.47,262.09
2024-04-19 08:35:00,19.8,93.01,73.72,261.77
2024-04-19 08:40:00,20.07,90.85,80.4,261.83
2024-04-19 08:45:00,20.32,89.17,92.4,261.78
2024-04-19 08:50:00,20.6,88.63,113.97,264.14
2024-04-19 08:55:00,20.93,87.85,131.27,263.87
2024-04-19 09:00:00,21.29,87.02,134.43,262.8
2024-04-19 09:05:00,21.76,85.96,124.7,263.23
2024-04-19 09:10:00,22.06,84.23,150.31,262.86
2024-04-19 09:15:00,22.49,83.14,192.95,262.53
2024-04-19 09:20:00,23.08,82.06,233.2,262.94
2024-04-19 09:25:00,23.78,80.76,217.5,262.78
2024-04-19 09:30:00,24.56,79.3,240.91,263.73
2024-04-19 09:35:00,25.2,76.08,234.38,263.54
2024-04-19 09:40:00,25.7,74.28,184.06,262.41
2024-04-19 09:45:00,26.19,72.99,192.97,263.09
2024-04-19 09:50:00,26.6,71.45,214.22,263.3
2024-04-19 09:55:00,26.78,69.44,222.15,263.92
2024-04-19 10:00:00,26.28,68.19,223.61,263.99
2024-04-19 10:05:00,26.35,68.54,306.54,264.26
2024-04-19 10:10:00,27.11,68.27,109.71,264.63
2024-04-19 10:15:00,26.86,65.77,42.62,263.75
2024-04-19 10:20:00,25.69,67.11,39.71,263.26
2024-04-19 10:25:00,24.9,70.65,35.66,263.51
2024-04-19 10:30:00,24.39,73.21,23.94,263.12
2024-04-19 10:35:00,23.89,75.25,16.98,263.13
2024-04-19 10:40:00,23.58,76.0,12.64,262.88
2024-04-19 10:45:00,23.22,75.44,10.25,262.15
2024-04-19 10:50:00,22.76,76.25,10.29,261.89
2024-04-19 10:55:00,22.16,78.71,11.5,263.29
2024-04-19 11:00:00,21.56,81.51,15.84,262.76
2024-04-19 11:05:00,21.04,84.54,32.03,263.5
2024-04-19 11:10:00,20.8,86.53,90.75,263.72
2024-04-19 11:15:00,20.67,87.76,131.1,264.34
2024-04-19 11:20:00,20.76,89.16,163.65,265.24
2024-04-19 11:25:00,20.98,90.04,176.66,265.76
2024-04-19 11:30:00,21.05,90.06,181.16,265.53
2024-04-19 11:35:00,21.26,90.12,181.4,265.52
2024-04-19 11:40:00,21.6,89.96,129.89,265.18
2024-04-19 11:45:00,22.12,91.07,91.52,265.11
2024-04-19 11:50:00,22.42,89.17,80.14,264.86
2024-04-19 11:55:00,22.36,87.91,100.01,264.83
2024-04-19 12:00:00,22.06,88.94,136.83,265.75
2024-04-19 12:05:00,22.16,89.37,203.95,266.41
2024-04-19 12:10:00,22.34,89.3,255.76,266.42
2024-04-19 12:15:00,22.84,88.07,412.12,266.58
2024-04-19 12:20:00,23.71,87.17,553.42,268.48
2024-04-19 12:25:00,25.18,84.49,710.73,268.01
2024-04-19 12:30:00,26.74,81.1,442.09,268.75
2024-04-19 12:35:00,27.76,73.78,651.58,266.74
2024-04-19 12:40:00,27.68,70.62,847.53,268.53
2024-04-19 12:45:00,28.09,68.91,938.19,269.13
2024-04-19 12:50:00,28.79,67.35,818.33,268.55
2024-04-19 12:55:00,29.66,64.39,783.48,267.29
2024-04-19 13:00:00,29.83,62.93,827.79,267.44
2024-04-19 13:05:00,29.58,62.53,897.8,267.62
2024-04-19 13:10:00,30.24,62.43,876.55,268.04
2024-04-19 13:15:00,30.4,59.73,880.32,267.57
2024-04-19 13:20:00,30.37,58.32,1011.69,266.59
2024-04-19 13:25:00,30.79,58.03,340.45,265.26
2024-04-19 13:30:00,31.0,56.98,380.28,263.78
2024-04-19 13:35:00,31.04,56.85,483.05,264.84
2024-04-19 13:40:00,30.81,57.55,1023.42,266.91
2024-04-19 13:45:00,31.78,56.76,973.36,267.65
2024-04-19 13:50:00,32.34,54.28,927.0,266.34
2024-04-19 13:55:00,33.32,50.75,767.17,266.63
2024-04-19 14:00:00,33.99,45.09,862.71,267.09
2024-04-19 14:05:00,33.35,43.2,890.86,266.79
2024-04-19 14:10:00,33.83,44.06,863.1,266.21
2024-04-19 14:15:00,33.8,44.69,850.79,266.37
2024-04-19 14:20:00,34.11,44.63,849.52,267.26
2024-04-19 14:25:00,33.56,44.0,841.14,269.07
2024-04-19 14:30:00,33.87,44.21,838.48,269.6
2024-04-19 14:35:00,34.7,43.1,835.9,269.46
2024-04-19 14:40:00,34.03,41.77,820.43,268.52
2024-04-19 14:45:00,33.8,44.03,817.39,268.74
2024-04-19 14:50:00,33.66,42.66,816.71,270.15
2024-04-19 14:55:00,33.67,43.9,808.4,268.91
2024-04-19 15:00:00,34.85,41.89,790.53,268.72
2024-04-19 15:05:00,34.37,40.24,764.07,268.37
2024-04-19 15:10:00,33.42,41.35,759.87,268.14
2024-04-19 15:15:00,32.54,43.62,758.19,268.31
2024-04-19 15:20:00,32.72,43.75,735.22,269.04
2024-04-19 15:25:00,32.77,44.37,701.14,267.85
2024-04-19 15:30:00,32.58,45.17,714.58,267.26
2024-04-19 15:35:00,32.95,46.3,710.31,268.28
2024-04-19 15:40:00,33.52,45.14,728.98,268.42
2024-04-19 15:45:00,33.46,45.32,708.07,267.25
2024-04-19 15:50:00,33.36,43.91,689.32,266.97
2024-04-19 15:55:00,32.92,44.76,642.38,267.06
2024-04-19 16:00:00,33.15,44.35,677.54,266.79
2024-04-19 16:05:00,33.57,43.18,656.84,268.0
2024-04-19 16:10:00,33.57,43.43,610.27,267.81
2024-04-19 16:15:00,33.41,43.52,639.54,267.86
2024-04-19 16:20:00,33.56,43.25,630.31,267.79
2024-04-19 16:25:00,33.74,41.33,634.33,266.64
2024-04-19 16:30:00,34.08,40.69,580.71,266.45
2024-04-19 16:35:00,33.76,40.18,579.19,267.13
2024-04-19 16:40:00,33.95,39.52,566.74,266.64
2024-04-19 16:45:00,33.37,39.94,484.96,266.09
2024-04-19 16:50:00,33.52,41.01,445.15,265.83
2024-04-19 16:55:00,33.23,41.44,448.0,265.17
2024-04-19 17:00:00,32.72,42.6,397.15,265.53
2024-04-19 17:05:00,32.42,43.45,441.71,266.13
2024-04-19 17:10:00,32.43,44.25,376.05,265.42
2024-04-19 17:15:00,32.89,44.1,444.07,265.47
2024-04-19 17:20:00,32.98,43.5,434.52,266.19
2024-04-19 17:25:00,33.07,43.09,404.44,265.32
2024-04-19 17:30:00,32.96,42.87,391.23,265.45
2024-04-19 17:35:00,32.9,43.17,369.94,265.8
2024-04-19 17:40:00,32.88,43.8,336.38,265.97
2024-04-19 17:45:00,33.23,43.98,327.52,266.95
2024-04-19 17:50:00,32.92,43.91,313.01,266.69
2024-04-19 17:55:00,32.96,44.28,281.36,266.24
2024-04-19 18:00:00,33.18,44.44,271.68,265.17
2024-04-19 18:05:00,33.16,44.53,255.84,265.72
2024-04-19 18:10:00,32.81,44.29,240.01,265.28
2024-04-19 18:15:00,32.69,44.77,211.03,265.54
2024-04-19 18:20:00,32.51,45.09,204.24,265.46
2024-04-19 18:25:00,32.35,45.1,186.09,265.79
2024-04-19 18:30:00,32.05,45.72,169.18,265.71
2024-04-19 18:35:00,31.83,45.67,158.13,266.3
2024-04-19 18:40:00,31.67,46.48,133.41,266.19
2024-04-19 18:45:00,31.76,47.16,124.86,265.21
2024-04-19 18:50:00,31.81,47.74,109.97,265.28
2024-04-19 18:55:00,31.75,47.45,98.45,265.85
2024-04-19 19:00:00,31.77,47.98,44.93,265.33
2024-04-19 19:05:00,31.7,48.53,30.21,265.55
2024-04-19 19:10:00,31.36,48.5,26.22,265.66
2024-04-19 19:15:00,30.92,49.22,24.9,265.87
2024-04-19 19:20:00,30.53,49.99,21.75,265.41
2024-04-19 19:25:00,30.16,50.63,19.56,264.61
2024-04-19 19:30:00,29.74,52.66,17.46,265.23
2024-04-19 19:35:00,29.19,54.66,14.47,265.14
2024-04-19 19:40:00,28.58,57.05,12.19,264.93
2024-04-19 19:45:00,27.96,59.8,9.32,264.93
2024-04-19 19:50:00,27.16,62.62,6.26,265.7
2024-04-19 19:55:00,26.58,65.9,3.57,265.93
2024-04-19 20:00:00,26.11,68.19,1.66,264.8
2024-04-19 20:05:00,25.7,68.07,0.16,264.76
2024-05-01 06:35:00,16.9,100.0,1.87,247.38
2024-05-01 06:40:00,16.86,100.0,3.56,263.17
2024-05-01 06:45:00,16.67,100.0,5.83,263.25
2024-05-01 06:50:00,16.58,100.0,8.99,263.0
2024-05-01 06:55:00,16.68,100.0,14.39,262.86
2024-05-01 07:00:00,16.78,100.0,15.36,262.93
2024-05-01 07:05:00,16.93,100.0,15.87,262.63
2024-05-01 07:10:00,17.01,100.0,14.45,262.29
2024-05-01 07:15:00,17.12,100.0,17.42,261.89
2024-05-01 07:20:00,17.23,100.0,28.04,261.5
2024-05-01 07:25:00,17.35,100.0,48.98,261.85
2024-05-01 07:30:00,17.52,100.0,60.55,262.02
2024-05-01 07:35:00,17.75,100.0,92.84,261.89
2024-05-01 07:40:00,18.02,100.0,70.24,262.76
2024-05-01 07:45:00,18.4,100.0,74.4,262.77
2024-05-01 07:50:00,18.58,100.0,78.19,262.83
2024-05-01 07:55:00,18.73,100.0,78.2,262.53
2024-05-01 08:00:00,18.85,100.0,84.1,262.91
2024-05-01 08:05:00,19.22,100.0,93.67,262.9
2024-05-01 08:10:00,19.37,100.0,95.82,263.01
2024-05-01 08:15:00,19.44,100.0,103.24,262.9
2024-05-01 08:20:00,19.61,100.0,103.96,262.98
2024-05-01 08:25:00,19.83,100.0,108.4,262.85
2024-05-01 08:30:00,20.11,100.0,115.79,263.11
2024-05-01 08:35:00,20.15,98.32,122.37,262.94
2024-05-01 08:40:00,20.2,96.42,117.13,262.79
2024-05-01 08:45:00,20.24,95.13,131.97,262.95
2024-05-01 08:50:00,20.27,94.64,149.86,262.76
2024-05-01 08:55:00,20.48,95.3,140.02,262.45
2024-05-01 09:00:00,20.65,94.85,132.61,262.63
2024-05-01 09:05:00,20.84,94.47,170.73,263.55
2024-05-01 09:10:00,21.11,94.03,164.86,263.55
2024-05-01 09:15:00,21.26,92.5,176.95,263.41
2024-05-01 09:20:00,21.29,91.52,174.96,263.62
2024-05-01 09:25:00,21.38,90.76,162.12,263.5
2024-05-01 09:30:00,21.59,90.16,213.46,263.53
2024-05-01 09:35:00,21.96,89.45,213.26,263.84
2024-05-01 09:40:00,22.03,87.56,216.63,263.65
2024-05-01 09:45:00,22.1,86.88,299.0,263.89
2024-05-01 09:50:00,22.56,86.23,538.15,264.44
2024-05-01 09:55:00,23.52,85.39,247.92,265.14
2024-05-01 10:00:00,23.83,81.7,338.88,264.45
2024-05-01 10:05:00,24.09,79.87,575.81,265.11
2024-05-01 10:10:00,24.83,78.9,535.17,264.8
2024-05-01 10:15:00,25.31,76.92,576.11,265.33
2024-05-01 10:20:00,25.43,74.83,589.14,265.27
2024-05-01 10:25:00,26.31,72.5,611.04,266.06
2024-05-01 10:30:00,27.33,69.99,626.0,266.49
2024-05-01 10:35:00,28.02,67.31,631.1,266.6
2024-05-01 10:40:00,28.64,66.07,647.14,266.59
2024-05-01 10:45:00,29.95,64.36,661.86,266.5
2024-05-01 10:50:00,31.27,61.55,673.32,266.31
2024-05-01 10:55:00,30.46,57.82,692.54,266.59
2024-05-01 11:00:00,30.77,57.74,708.43,266.85
2024-05-01 11:05:00,31.23,55.28,748.9,267.92
2024-05-01 11:10:00,31.87,54.65,756.18,267.41
2024-05-01 11:15:00,33.14,52.68,223.04,266.16
2024-05-01 11:20:00,33.56,51.26,906.49,266.87
2024-05-01 11:25:00,34.06,51.26,548.1,268.03
2024-05-01 11:30:00,32.12,48.89,194.11,265.52
2024-05-01 11:35:00,30.93,51.01,170.1,264.2
2024-05-01 11:40:00,28.46,55.13,895.31,266.24
2024-05-01 11:45:00,28.15,57.47,375.34,268.53
2024-05-01 11:50:00,29.63,56.27,888.13,267.57
2024-05-01 11:55:00,30.43,54.5,893.09,268.11
2024-05-01 12:00:00,31.82,51.55,906.4,268.12
2024-05-01 12:05:00,32.37,50.18,896.39,267.35
2024-05-01 12:10:00,31.6,49.17,968.71,267.99
2024-05-01 12:15:00,31.33,48.78,324.02,267.14
2024-05-01 12:20:00,32.11,48.51,212.57,264.71
2024-05-01 12:25:00,32.07,48.14,345.66,266.18
2024-05-01 12:30:00,32.46,47.28,978.03,266.44
2024-05-01 12:35:00,33.72,46.57,919.41,267.75
2024-05-01 12:40:00,34.31,42.16,174.2,265.3
2024-05-01 12:45:00,32.66,41.89,958.1,263.75
2024-05-01 12:50:00,31.68,45.56,417.26,267.65
2024-05-01 12:55:00,31.52,46.6,849.61,267.73
